6.378136460000000E+03, 3.986004415000000E+05, 0.000000000000000E+00,360,360, 1, 0.000000000000000E+00, 0.000000000000000E+00
    1,    0, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    2,    0,-4.8416527050000000E-04, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    3,    0, 9.5721287989999998E-07, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    4,    0, 5.3998814469999999E-07, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    5,    0, 6.8682128100000002E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    6,    0,-1.4995359390000001E-07, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    7,    0, 9.0513200799999996E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    8,    0, 4.9484687750000002E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
    9,    0, 2.8018693660000002E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   10,    0, 5.3331540290000003E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   11,    0,-5.0769766169999998E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   12,    0, 3.6436198729999999E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   13,    0, 4.1729695850000000E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   14,    0,-2.2669313580000000E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   15,    0, 2.1914938089999999E-09, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   16,    0,-4.7108857840000001E-09, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   17,    0, 1.9187114930000001E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   18,    0, 6.0986771380000001E-09, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   19,    0,-3.3030613819999998E-09, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   20,    0, 2.1559162520000002E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   21,    0, 6.2505784380000003E-09, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   22,    0,-1.0777432560000001E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   23,    0,-2.2258593589999999E-08, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   24,    0,-7.2840119369999996E-11, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   25,    0, 3.2070544850000000E-09, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
   26,    0, 5.8938318010000000E-09, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00
